time,Cache:DOSBytes,Cache:adminBytes,Cache:cacheTotalBytes,Cache:dataAdminBytes,Cache:dataBytes,Cache:lockBytes,Cache:lruDirtySize,Cache:lruMixedSize,Cache:nBINDeltasFetchMiss,Cache:nBINsFetch,Cache:nBINsFetchMiss,Cache:nBINsFetchMissRatio,Cache:nBinDeltaBlindOps,Cache:nBytesEvictedCACHEMODE,Cache:nBytesEvictedCRITICAL,Cache:nBytesEvictedDAEMON,Cache:nBytesEvictedEVICTORTHREAD,Cache:nBytesEvictedMANUAL,Cache:nCachedBINDeltas,Cache:nCachedBINs,Cache:nCachedUpperINs,Cache:nDirtyNodesEvicted,Cache:nEvictionRuns,Cache:nFullBINsMiss,Cache:nINCompactKey,Cache:nINNoTarget,Cache:nINSparseTarget,Cache:nLNsEvicted,Cache:nLNsFetch,Cache:nLNsFetchMiss,Cache:nNodesEvicted,Cache:nNodesMovedToDirtyLRU,Cache:nNodesMutated,Cache:nNodesPutBack,Cache:nNodesSkipped,Cache:nNodesStripped,Cache:nNodesTargeted,Cache:nRootNodesEvicted,Cache:nSharedCacheEnvironments,Cache:nThreadUnavailable,Cache:nUpperINsFetch,Cache:nUpperINsFetchMiss,Cache:sharedCacheTotalBytes,Checkpoints:lastCheckpointEnd,Checkpoints:lastCheckpointId,Checkpoints:lastCheckpointInterval,Checkpoints:lastCheckpointStart,Checkpoints:nCheckpoints,Checkpoints:nDeltaINFlush,Checkpoints:nFullBINFlush,Checkpoints:nFullINFlush,Cleaning:activeLogSize,Cleaning:availableLogSize,Cleaning:maxUtilization,Cleaning:minUtilization,Cleaning:nBINDeltasCleaned,Cleaning:nBINDeltasDead,Cleaning:nBINDeltasMigrated,Cleaning:nBINDeltasObsolete,Cleaning:nCleanerDeletions,Cleaning:nCleanerDisksReads,Cleaning:nCleanerEntriesRead,Cleaning:nCleanerRuns,Cleaning:nClusterLNsProcessed,Cleaning:nINsCleaned,Cleaning:nINsDead,Cleaning:nINsMigrated,Cleaning:nINsObsolete,Cleaning:nLNQueueHits,Cleaning:nLNsCleaned,Cleaning:nLNsDead,Cleaning:nLNsExpired,Cleaning:nLNsLocked,Cleaning:nLNsMarked,Cleaning:nLNsMigrated,Cleaning:nLNsObsolete,Cleaning:nMarkLNsProcessed,Cleaning:nPendingLNsLocked,Cleaning:nPendingLNsProcessed,Cleaning:nRepeatIteratorReads,Cleaning:nRevisalRuns,Cleaning:nToBeCleanedLNsProcessed,Cleaning:nTwoPassRuns,Cleaning:pendingLNQueueSize,Cleaning:protectedLogSize,Cleaning:protectedLogSizeMap,Cleaning:reservedLogSize,Cleaning:totalLogSize,Environment:btreeRelatchesRequired,Environment:environmentCreationTime,Environment:nBinDeltaDelete,Environment:nBinDeltaGet,Environment:nBinDeltaInsert,Environment:nBinDeltaUpdate,I/O:bufferBytes,I/O:endOfLog,I/O:nBytesReadFromWriteQueue,I/O:nBytesWrittenFromWriteQueue,I/O:nCacheMiss,I/O:nFSyncMaxTime,I/O:nFSyncRequests,I/O:nFSyncTime,I/O:nFSyncs,I/O:nFileOpens,I/O:nGroupCommitRequests,I/O:nGroupCommitWaits,I/O:nGrpCommitTimeouts,I/O:nLogBuffers,I/O:nLogFSyncs,I/O:nLogIntervalExceeded,I/O:nLogMaxGroupCommitThreshold,I/O:nNoFreeBuffer,I/O:nNotResident,I/O:nOpenFiles,I/O:nRandomReadBytes,I/O:nRandomReads,I/O:nRandomWriteBytes,I/O:nRandomWrites,I/O:nReadsFromWriteQueue,I/O:nRepeatFaultReads,I/O:nSequentialReadBytes,I/O:nSequentialReads,I/O:nSequentialWriteBytes,I/O:nSequentialWrites,I/O:nTempBufferWrites,I/O:nWriteQueueOverflow,I/O:nWriteQueueOverflowFailures,I/O:nWritesFromWriteQueue,Jvm:G1 Old Generation.count,Jvm:G1 Old Generation.time,Jvm:G1 Young Generation.count,Jvm:G1 Young Generation.time,Jvm:heap,Jvm:loadAverage,Locks:nLatchAcquireNoWaitUnsuccessful,Locks:nLatchAcquiresNoWaitSuccessful,Locks:nLatchAcquiresNoWaiters,Locks:nLatchAcquiresSelfOwned,Locks:nLatchAcquiresWithContention,Locks:nLatchReleases,Locks:nRequests,Locks:nWaits,Node Compression:cursorsBins,Node Compression:dbClosedBins,Node Compression:inCompQueueSize,Node Compression:nonEmptyBins,Node Compression:processedBins,Node Compression:splitBins,OffHeap:offHeapAllocFailure,OffHeap:offHeapAllocOverflow,OffHeap:offHeapBINsLoaded,OffHeap:offHeapBINsStored,OffHeap:offHeapCachedBINDeltas,OffHeap:offHeapCachedBINs,OffHeap:offHeapCachedLNs,OffHeap:offHeapCriticalNodesTargeted,OffHeap:offHeapDirtyNodesEvicted,OffHeap:offHeapLNsEvicted,OffHeap:offHeapLNsLoaded,OffHeap:offHeapLNsStored,OffHeap:offHeapLruSize,OffHeap:offHeapNodesEvicted,OffHeap:offHeapNodesMutated,OffHeap:offHeapNodesSkipped,OffHeap:offHeapNodesStripped,OffHeap:offHeapNodesTargeted,OffHeap:offHeapThreadUnavailable,OffHeap:offHeapTotalBlocks,OffHeap:offHeapTotalBytes,Op:priDelete,Op:priDeleteFail,Op:priInsert,Op:priInsertFail,Op:priPosition,Op:priSearch,Op:priSearchFail,Op:priUpdate,Op:secDelete,Op:secInsert,Op:secPosition,Op:secSearch,Op:secSearchFail,Op:secUpdate
2021-01-20 13:52:42.128 UTC, ,125,3172573,1184,26608,112, ,4, , , , , , , , , , , ,4,4, , , ,2,1,6, , , , , , , , , , , , , , , , ,19641,2,18032,18032, , , , ,19689,90138685440,40,40, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,19689, ,1611147581738, , , , ,3145728,19641, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,136608880,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2021-01-20 13:53:42.130 UTC, ,125,3172573,1184,26608,112, ,4, , , , , , , , , , , ,4,4, , , ,2,1,6, , , , , , , , , , , , , , , , ,19641,2,18032,18032, , , , ,19689,90138669056,40,40, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,19689, ,1611147581738, , , , ,3145728,19641, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,138706032,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2021-01-20 13:54:42.131 UTC, ,125,3172573,1184,26608,112, ,4, , , , , , , , , , , ,4,4, , , ,2,1,6, , , , , , , , , , , , , , , , ,19641,2,18032,18032, , , , ,19689,90138664960,40,40, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,19689, ,1611147581738, , , , ,3145728,19641, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,140803184,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2021-01-20 13:55:42.133 UTC, ,125,3172573,1184,26608,112, ,4, , , , , , , , , , , ,4,4, , , ,2,1,6, , , , , , , , , , , , , , , , ,19641,2,18032,18032, , , , ,19689,90138656768,40,40, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,19689, ,1611147581738, , , , ,3145728,19641, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,140803184,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2021-01-20 13:56:42.136 UTC, ,125,3172573,1184,26608,112, ,4, , , , , , , , , , , ,4,4, , , ,2,1,6, , , , , , , , , , , , , , , , ,19641,2,18032,18032, , , , ,19689,90138644480,40,40, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,19689, ,1611147581738, , , , ,3145728,19641, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,142900336,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2021-01-20 13:57:42.138 UTC, ,125,3172573,1184,26608,112, ,4, , , , , , , , , , , ,4,4, , , ,2,1,6, , , , , , , , , , , , , , , , ,19641,2,18032,18032, , , , ,19689,90138624000,40,40, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,19689, ,1611147581738, , , , ,3145728,19641, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,144997488,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2021-01-20 13:58:42.140 UTC, ,125,3172573,1184,26608,112, ,4, , , , , , , , , , , ,4,4, , , ,2,1,6, , , , , , , , , , , , , , , , ,19641,2,18032,18032, , , , ,19689,90138619904,40,40, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,19689, ,1611147581738, , , , ,3145728,19641, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,147094640,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2021-01-20 13:59:42.142 UTC, ,125,3172573,1184,26608,112, ,4, , , , , , , , , , , ,4,4, , , ,2,1,6, , , , , , , , , , , , , , , , ,19641,2,18032,18032, , , , ,19689,90138611712,40,40, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,19689, ,1611147581738, , , , ,3145728,19641, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,147094640,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2021-01-20 14:00:42.144 UTC, ,125,3172573,1184,26608,112, ,4, , , , , , , , , , , ,4,4, , , ,2,1,6, , , , , , , , , , , , , , , , ,19641,2,18032,18032, , , , ,19689,90138611712,40,40, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,19689, ,1611147581738, , , , ,3145728,19641, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,149191792,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2021-01-20 14:01:42.146 UTC, ,125,3172573,1184,26608,112, ,4, , , , , , , , , , , ,4,4, , , ,2,1,6, , , , , , , , , , , , , , , , ,19641,2,18032,18032, , , , ,19689,90138566656,40,40, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,19689, ,1611147581738, , , , ,3145728,19641, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,151288944,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2021-01-20 14:02:42.147 UTC, ,125,3172573,1184,26608,112, ,4, , , , , , , , , , , ,4,4, , , ,2,1,6, , , , , , , , , , , , , , , , ,19641,2,18032,18032, , , , ,19689,90138558464,40,40, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,19689, ,1611147581738, , , , ,3145728,19641, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,151288944,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2021-01-20 14:03:42.148 UTC, ,125,3172573,1184,26608,112, ,4, , , , , , , , , , , ,4,4, , , ,2,1,6, , , , , , , , , , , , , , , , ,19641,2,18032,18032, , , , ,19689,90137772032,40,40, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,19689, ,1611147581738, , , , ,3145728,19641, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,153386096,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2021-01-20 14:04:42.149 UTC, ,125,3172573,1184,26608,112, ,4, , , , , , , , , , , ,4,4, , , ,2,1,6, , , , , , , , , , , , , , , , ,19641,2,18032,18032, , , , ,19689,90136657920,40,40, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,19689, ,1611147581738, , , , ,3145728,19641, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,155483248,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2021-01-20 14:05:42.151 UTC, ,125,3172573,1184,26608,112, ,4, , , , , , , , , , , ,4,4, , , ,2,1,6, , , , , , , , , , , , , , , , ,19641,2,18032,18032, , , , ,19689,90031079424,40,40, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,19689, ,1611147581738, , , , ,3145728,19641, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,157580400,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2021-01-20 14:06:42.154 UTC, ,125,3172573,1184,26608,112, ,4, , , , , , , , , , , ,4,4, , , ,2,1,6, , , , , , , , , , , , , , , , ,19641,2,18032,18032, , , , ,19689,90031075328,40,40, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,19689, ,1611147581738, , , , ,3145728,19641, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,159677552,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2021-01-20 14:07:42.156 UTC, ,125,3172573,1184,26608,112, ,4, , , , , , , , , , , ,4,4, , , ,2,1,6, , , , , , , , , , , , , , , , ,19641,2,18032,18032, , , , ,19689,90031038464,40,40, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,19689, ,1611147581738, , , , ,3145728,19641, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,159677552,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2021-01-20 14:08:42.158 UTC, ,125,3172573,1184,26608,112, ,4, , , , , , , , , , , ,4,4, , , ,2,1,6, , , , , , , , , , , , , , , , ,19641,2,18032,18032, , , , ,19689,90031042560,40,40, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,19689, ,1611147581738, , , , ,3145728,19641, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,161774704,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2021-01-20 14:09:42.160 UTC, ,125,3172573,1184,26608,112, ,4, , , , , , , , , , , ,4,4, , , ,2,1,6, , , , , , , , , , , , , , , , ,19641,2,18032,18032, , , , ,19689,90031042560,40,40, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,19689, ,1611147581738, , , , ,3145728,19641, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,163871856,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2021-01-20 14:10:42.162 UTC, ,125,3172573,1184,26608,112, ,4, , , , , , , , , , , ,4,4, , , ,2,1,6, , , , , , , , , , , , , , , , ,19641,2,18032,18032, , , , ,19689,90031042560,40,40, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,19689, ,1611147581738, , , , ,3145728,19641, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,163871856,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2021-01-20 14:11:42.164 UTC, ,125,3172573,1184,26608,112, ,4, , , , , , , , , , , ,4,4, , , ,2,1,6, , , , , , , , , , , , , , , , ,19641,2,18032,18032, , , , ,19689,90031042560,40,40, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,19689, ,1611147581738, , , , ,3145728,19641, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,165969008,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2021-01-20 14:12:42.165 UTC, ,125,3172573,1184,26608,112, ,4, , , , , , , , , , , ,4,4, , , ,2,1,6, , , , , , , , , , , , , , , , ,19641,2,18032,18032, , , , ,19689,90031042560,40,40, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,19689, ,1611147581738, , , , ,3145728,19641, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,168066160,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2021-01-20 14:13:42.167 UTC, ,125,3172573,1184,26608,112, ,4, , , , , , , , , , , ,4,4, , , ,2,1,6, , , , , , , , , , , , , , , , ,19641,2,18032,18032, , , , ,19689,90031042560,40,40, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,19689, ,1611147581738, , , , ,3145728,19641, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,168066160,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2021-01-20 14:14:42.169 UTC, ,125,3172573,1184,26608,112, ,4, , , , , , , , , , , ,4,4, , , ,2,1,6, , , , , , , , , , , , , , , , ,19641,2,18032,18032, , , , ,19689,90031042560,40,40, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,19689, ,1611147581738, , , , ,3145728,19641, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,170163312,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2021-01-20 14:15:42.171 UTC, ,125,3172573,1184,26608,112, ,4, , , , , , , , , , , ,4,4, , , ,2,1,6, , , , , , , , , , , , , , , , ,19641,2,18032,18032, , , , ,19689,90031042560,40,40, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,19689, ,1611147581738, , , , ,3145728,19641, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,172260464,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2021-01-20 14:16:42.173 UTC, ,125,3172573,1184,26608,112, ,4, , , , , , , , , , , ,4,4, , , ,2,1,6, , , , , , , , , , , , , , , , ,19641,2,18032,18032, , , , ,19689,90031042560,40,40, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,19689, ,1611147581738, , , , ,3145728,19641, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,172260464,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2021-01-20 14:17:42.175 UTC, ,125,3172573,1184,26608,112, ,4, , , , , , , , , , , ,4,4, , , ,2,1,6, , , , , , , , , , , , , , , , ,19641,2,18032,18032, , , , ,19689,90031038464,40,40, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,19689, ,1611147581738, , , , ,3145728,19641, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,174357616,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2021-01-20 14:18:42.176 UTC, ,125,3172573,1184,26608,112, ,4, , , , , , , , , , , ,4,4, , , ,2,1,6, , , , , , , , , , , , , , , , ,19641,2,18032,18032, , , , ,19689,90031984640,40,40, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,19689, ,1611147581738, , , , ,3145728,19641, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,176454768,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2021-01-20 14:19:42.178 UTC, ,125,3172573,1184,26608,112, ,4, , , , , , , , , , , ,4,4, , , ,2,1,6, , , , , , , , , , , , , , , , ,19641,2,18032,18032, , , , ,19689,90031968256,40,40, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,19689, ,1611147581738, , , , ,3145728,19641, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,178551920,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2021-01-20 14:20:42.180 UTC, ,125,3172573,1184,26608,112, ,4, , , , , , , , , , , ,4,4, , , ,2,1,6, , , , , , , , , , , , , , , , ,19641,2,18032,18032, , , , ,19689,90031968256,40,40, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,19689, ,1611147581738, , , , ,3145728,19641, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,178551920,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2021-01-20 14:21:42.182 UTC, ,125,3172573,1184,26608,112, ,4, , , , , , , , , , , ,4,4, , , ,2,1,6, , , , , , , , , , , , , , , , ,19641,2,18032,18032, , , , ,19689,90031554560,40,40, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,19689, ,1611147581738, , , , ,3145728,19641, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,180649072,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2021-01-20 14:22:42.184 UTC, ,125,3172573,1184,26608,112, ,4, , , , , , , , , , , ,4,4, , , ,2,1,6, , , , , , , , , , , , , , , , ,19641,2,18032,18032, , , , ,19689,90031611904,40,40, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,19689, ,1611147581738, , , , ,3145728,19641, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,184843376,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2021-01-20 14:23:42.186 UTC, ,125,3172573,1184,26608,112, ,4, , , , , , , , , , , ,4,4, , , ,2,1,6, , , , , , , , , , , , , , , , ,19641,2,18032,18032, , , , ,19689,90028953600,40,40, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,19689, ,1611147581738, , , , ,3145728,19641, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,184843376,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2021-01-20 14:24:42.188 UTC, ,125,3172573,1184,26608,112, ,4, , , , , , , , , , , ,4,4, , , ,2,1,6, , , , , , , , , , , , , , , , ,19641,2,18032,18032, , , , ,19689,90028953600,40,40, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,19689, ,1611147581738, , , , ,3145728,19641, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,186940528,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2021-01-20 14:25:42.190 UTC, ,125,3172573,1184,26608,112, ,4, , , , , , , , , , , ,4,4, , , ,2,1,6, , , , , , , , , , , , , , , , ,19641,2,18032,18032, , , , ,19689,90028896256,40,40, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,19689, ,1611147581738, , , , ,3145728,19641, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,186940528,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2021-01-20 14:26:42.192 UTC, ,125,3172573,1184,26608,112, ,4, , , , , , , , , , , ,4,4, , , ,2,1,6, , , , , , , , , , , , , , , , ,19641,2,18032,18032, , , , ,19689,90028740608,40,40, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,19689, ,1611147581738, , , , ,3145728,19641, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,189037680,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2021-01-20 14:27:42.194 UTC, ,125,3172573,1184,26608,112, ,4, , , , , , , , , , , ,4,4, , , ,2,1,6, , , , , , , , , , , , , , , , ,19641,2,18032,18032, , , , ,19689,90028724224,40,40, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,19689, ,1611147581738, , , , ,3145728,19641, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,191134832,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2021-01-20 14:28:42.196 UTC, ,125,3172573,1184,26608,112, ,4, , , , , , , , , , , ,4,4, , , ,2,1,6, , , , , , , , , , , , , , , , ,19641,2,18032,18032, , , , ,19689,90028216320,40,40, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,19689, ,1611147581738, , , , ,3145728,19641, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,191134832,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2021-01-20 14:29:42.199 UTC, ,125,3172573,1184,26608,112, ,4, , , , , , , , , , , ,4,4, , , ,2,1,6, , , , , , , , , , , , , , , , ,19641,2,18032,18032, , , , ,19689,90028216320,40,40, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,19689, ,1611147581738, , , , ,3145728,19641, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,193231984,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2021-01-20 14:30:42.201 UTC, ,125,3172573,1184,26608,112, ,4, , , , , , , , , , , ,4,4, , , ,2,1,6, , , , , , , , , , , , , , , , ,19641,2,18032,18032, , , , ,19689,90028216320,40,40, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,19689, ,1611147581738, , , , ,3145728,19641, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,195329136,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2021-01-20 14:31:42.202 UTC, ,125,3172573,1184,26608,112, ,4, , , , , , , , , , , ,4,4, , , ,2,1,6, , , , , , , , , , , , , , , , ,19641,2,18032,18032, , , , ,19689,90027900928,40,40, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,19689, ,1611147581738, , , , ,3145728,19641, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,195329136,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2021-01-20 14:32:42.204 UTC, ,125,3172573,1184,26608,112, ,4, , , , , , , , , , , ,4,4, , , ,2,1,6, , , , , , , , , , , , , , , , ,19641,2,18032,18032, , , , ,19689,90027884544,40,40, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,19689, ,1611147581738, , , , ,3145728,19641, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,197426288,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2021-01-20 14:33:42.205 UTC, ,125,3172573,1184,26608,112, ,4, , , , , , , , , , , ,4,4, , , ,2,1,6, , , , , , , , , , , , , , , , ,19641,2,18032,18032, , , , ,19689,90028032000,40,40, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,19689, ,1611147581738, , , , ,3145728,19641, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,199523440,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
